        Time / ns                i1/real
----------------------------------------------------------------------
                       0                  -1.0052531e-08
            0.0022061099                   1.3366977e-06
            0.0044122199                    1.347474e-06
            0.0066183298                   1.3502575e-06
            0.0088244397                   1.3447585e-06
              0.01103055                   1.3307291e-06
              0.01323666                   1.3079664e-06
              0.01544277                   1.2763152e-06
             0.017648879                   1.2356701e-06
             0.019854989                   1.1859787e-06
               0.0220611                    1.127243e-06
              0.02426721                   1.0595218e-06
             0.026473319                    9.829314e-07
             0.028679429                   8.9764808e-07
              0.03088554                   8.0390782e-07
             0.033091649                   7.0200747e-07
             0.035297759                   5.9230479e-07
             0.037503868                   4.7521829e-07
             0.039709978                   3.5122667e-07
             0.041916087                   2.2086782e-07
               0.0441222                   8.4737415e-08
              0.04632831                  -5.6512796e-08
             0.048534419                  -2.0217723e-07
             0.050740529                   -3.514991e-07
             0.052946638                  -5.0367328e-07
             0.055152748                  -6.5784997e-07
             0.057358857                  -8.1313834e-07
             0.059564967                  -9.6861061e-07
              0.06177108                  -1.1233071e-06
             0.063977189                  -1.2762405e-06
             0.066183299                  -1.4264016e-06
             0.068389408                  -1.5727646e-06
             0.070595518                  -1.7142934e-06
             0.072801627                   -1.849947e-06
             0.075007737                  -1.9786867e-06
             0.077213846                  -2.0994817e-06
             0.079419956                  -2.2113165e-06
             0.081626065                  -2.3131984e-06
             0.083832175                  -2.4041622e-06
             0.086038284                  -2.4832796e-06
             0.088244401                  -2.5496649e-06
              0.09045051                  -2.6024827e-06
              0.09265662                  -2.6409534e-06
             0.094862729                  -2.6643618e-06
             0.097068839                  -2.6720622e-06
             0.099274948                  -2.6634857e-06
              0.10148106                  -2.6381456e-06
              0.10368717                  -2.5956435e-06
              0.10589328                  -2.5356749e-06
              0.10809939                  -2.4580334e-06
               0.1103055                   -2.362616e-06
              0.11251161                  -2.2494278e-06
              0.11471771                  -2.1185831e-06
              0.11692382                  -1.9703111e-06
              0.11912993                  -1.8049564e-06
              0.12133604                  -1.6229814e-06
              0.12354216                  -1.4249671e-06
              0.12574826                  -1.2116133e-06
              0.12795438                  -9.8373846e-07
              0.13016048                  -7.4227796e-07
               0.1323666                  -4.8828247e-07
               0.1345727                  -2.2291525e-07
              0.13677882                   5.2551833e-08
              0.13898492                   3.3674232e-07
              0.14119104                   6.2818043e-07
              0.14339715                   9.2529717e-07
              0.14560325                   1.2264368e-06
              0.14780937                   1.5298646e-06
              0.15001547                   1.8337748e-06
              0.15222159                   2.1363001e-06
              0.15442769                   2.4355204e-06
              0.15663381                   2.7294741e-06
              0.15883991                    3.016168e-06
              0.16104603                   3.2935895e-06
              0.16325213                   3.5597182e-06
              0.16545825                   3.8125377e-06
              0.16766435                   4.0500495e-06
              0.16987047                    4.270285e-06
              0.17207657                   4.4713192e-06
              0.17428268                   4.6512837e-06
               0.1764888                   4.8083807e-06
               0.1786949                   4.9408968e-06
              0.18090102                   5.0472145e-06
              0.18310712                   5.1258276e-06
              0.18531324                   5.1753536e-06
              0.18751934                   5.1945453e-06
              0.18972546                   5.1823044e-06
              0.19193156                   5.1376915e-06
              0.19413768                   5.0599383e-06
              0.19634378                   4.9484579e-06
               0.1985499                   4.8028533e-06
