        Time                i1
               0.7263841                    0.0001894264
              0.72877353                    0.0001920207
              0.73116297                   0.00019332043
              0.73355234                   0.00019327838
              0.73594177                   0.00019185555
               0.7383312                   0.00018902174
              0.74072063                   0.00018475602
              0.74311006                    0.0001790471
              0.74549949                   0.00017189377
              0.74788886                   0.00016330513
              0.75027829                   0.00015330083
              0.75266773                   0.00014191134
              0.75505716                   0.00012917786
              0.75744659                   0.00011515251
              0.75983602                   9.9898149e-05
              0.76222539                   8.3488318e-05
              0.76461482                   6.6006956e-05
              0.76700425                   4.7548125e-05
              0.76939368                   2.8215623e-05
              0.77178311                    8.122518e-06
              0.77417254                  -1.2609409e-05
              0.77656198                   -3.385028e-05
              0.77895135                  -5.5462828e-05
              0.78134078                  -7.7303172e-05
              0.78373021                  -9.9221652e-05
              0.78611964                  -0.00012106378
              0.78850907                  -0.00014267114
               0.7908985                  -0.00016388251
              0.79328787                  -0.00018453483
               0.7956773                  -0.00020446446
              0.79806674                  -0.00022350822
              0.80045617                  -0.00024150462
               0.8028456                   -0.0002582951
              0.80523503                  -0.00027372519
               0.8076244                  -0.00028764585
              0.81001383                  -0.00029991451
              0.81240326                  -0.00031039648
              0.81479269                  -0.00031896608
              0.81718212                  -0.00032550763
              0.81957155                  -0.00032991689
              0.82196093                   -0.0003321018
              0.82435036                   -0.0003319837
              0.82673979                  -0.00032949826
              0.82912922                  -0.00032459624
              0.83151865                  -0.00031724432
              0.83390808                  -0.00030742583
              0.83629745                   -0.0002951413
              0.83868688                  -0.00028040897
              0.84107631                  -0.00026326504
              0.84346575                  -0.00024376412
              0.84585518                  -0.00022197918
              0.84824461                  -0.00019800158
              0.85063404                  -0.00017194101
              0.85302341                  -0.00014392511
              0.85541284                  -0.00011409909
              0.85780227                  -8.2625222e-05
               0.8601917                  -4.9682072e-05
              0.86258113                   -1.546374e-05
              0.86497056                   1.9821149e-05
              0.86735994                   5.5950513e-05
              0.86974937                   9.2690047e-05
               0.8721388                   0.00012979456
              0.87452823                   0.00016700942
              0.87691766                   0.00020407219
              0.87930709                   0.00024071417
              0.88169646                   0.00027666229
              0.88408589                   0.00031164088
              0.88647532                    0.0003453735
              0.88886476                   0.00037758515
              0.89125419                   0.00040800395
              0.89364362                   0.00043636348
              0.89603299                   0.00046240466
              0.89842242                   0.00048587786
              0.90081185                   0.00050654495
              0.90320128                   0.00052418141
              0.90559071                   0.00053857808
              0.90798014                   0.00054954342
              0.91036952                   0.00055690506
              0.91275895                   0.00056051172
              0.91514838                   0.00056023482
              0.91753781                   0.00055597012
              0.91992724                   0.00054763898
              0.92231667                   0.00053518964
               0.9247061                   0.00051859848
              0.92709547                   0.00049787085
               0.9294849                    0.0004730417
              0.93187433                   0.00044417637
              0.93426377                   0.00041137083
               0.9366532                   0.00037475175
              0.93904263                   0.00033447647
                0.941432                   0.00029073286
              0.94382143                   0.00024373851
              0.94621086                   0.00019374023
              0.94860029                   0.00014101289
              0.95098972                   8.5858315e-05
              0.95337915                   2.8603805e-05
              0.95576853                  -3.0399531e-05
              0.95815796                  -9.0778638e-05
              0.96054739                  -0.00015214061
              0.96293682                  -0.00021407496
              0.96532625                  -0.00027615612
              0.96771568                  -0.00033794602
              0.97010505                  -0.00039899701
              0.97249448                  -0.00045885469
              0.97488391                  -0.00051706104
              0.97727334                  -0.00057315757
              0.97966278                  -0.00062668876
              0.98205221                  -0.00067720516
              0.98444158                  -0.00072426675
              0.98683101                  -0.00076744682
              0.98922044                  -0.00080633466
              0.99160987                  -0.00084053952
               0.9939993                  -0.00086969358
              0.99638873                  -0.00089345552
               0.9987781                  -0.00091151323
               1.0011675                  -0.00092358724
                1.003557                  -0.00092943327
               1.0059464                  -0.00092884514
               1.0083358                  -0.00092165708
               1.0107253                  -0.00090774603
               1.0131147                   -0.0008870337
               1.0155041                  -0.00085948833
               1.0178936                   -0.0008251259
                1.020283                  -0.00078401156
               1.0226723                  -0.00073626038
               1.0250617                  -0.00068203767
               1.0274512                  -0.00062155933
               1.0298406                  -0.00055509142
                 1.03223                  -0.00048294972
               1.0346195                  -0.00040549875
               1.0370089                  -0.00032315037
               1.0393983                  -0.00023636206
               1.0417877                  -0.00014563488
               1.0441772                  -5.1511044e-05
               1.0465666                   4.5428984e-05
                1.048956                   0.00014456958
               1.0513453                   0.00024526345
               1.0537348                    0.0003468355
               1.0561242                   0.00044858691
               1.0585136                   0.00054979947
               1.0609031                   0.00064974028
               1.0632925                   0.00074766658
               1.0656819                   0.00084283086
               1.0680714                   0.00093448604
               1.0704608                    0.0010218908
               1.0728502                     0.001104315
               1.0752397                    0.0011810454
               1.0776291                    0.0012513908
               1.0800185                     0.001314688
               1.0824078                    0.0013703068
               1.0847973                    0.0014176558
               1.0871867                    0.0014561872
               1.0895761                    0.0014854022
               1.0919656                    0.0015048556
                1.094355                    0.0015141601
               1.0967444                    0.0015129911
               1.0991338                    0.0015010904
               1.1015233                    0.0014782692
               1.1039127                    0.0014444123
               1.1063021                    0.0013994797
               1.1086916                    0.0013435092
               1.1110809                    0.0012766185
               1.1134703                    0.0011990055
               1.1158597                      0.00111095
               1.1182492                    0.0010128128
               1.1206386                    0.0009050357
                1.123028                   0.00078814005
               1.1254175                   0.00066272536
               1.1278069                   0.00052946684
               1.1301963                   0.00038911231
               1.1325858                   0.00024247901
               1.1349752                   9.0449241e-05
               1.1373646                  -6.6034241e-05
               1.1397539                  -0.00022597339
               1.1421434                  -0.00038832065
               1.1445328                  -0.00055198523
               1.1469222                  -0.00071583973
               1.1493117                  -0.00087872741
               1.1517011                   -0.0010394695
               1.1540905                   -0.0011968733
                 1.15648                   -0.0013497401
               1.1588694                    -0.001496874
               1.1612588                     -0.00163709
               1.1636482                   -0.0017692229
               1.1660377                   -0.0018921364
               1.1684271                   -0.0020047317
               1.1708164                   -0.0021059555
               1.1732059                   -0.0021948107
               1.1755953                   -0.0022703623
               1.1779847                   -0.0023317477
               1.1803741                   -0.0023781832
               1.1827636                   -0.0024089725
                1.185153                   -0.0024235134
               1.1875424                   -0.0024213041
               1.1899319                   -0.0024019496
               1.1923213                   -0.0023651677
               1.1947107                   -0.0023107922
               1.1971002                   -0.0022387784
               1.1994895                   -0.0021492059
               1.2018789                   -0.0020422805
               1.2042683                   -0.0019183367
               1.2066578                   -0.0017778378
               1.2090472                    -0.001621376
               1.2114366                   -0.0014496713
               1.2138261                   -0.0012635693
               1.2162155                   -0.0010640384
               1.2186049                  -0.00085216569
               1.2209944                  -0.00062915217
               1.2233838                    -0.000396307
               1.2257732                  -0.00015504062
               1.2281625                   9.3142749e-05
                1.230552                    0.0003466536
               1.2329414                   0.00060382643
               1.2353308                   0.00086292974
               1.2377203                    0.0011221769
               1.2401097                    0.0013797373
               1.2424991                    0.0016337485
               1.2448885                     0.001882329
                1.247278                    0.0021235908
               1.2496674                    0.0023556524
               1.2520568                    0.0025766534
               1.2544463                    0.0027847672
               1.2568357                    0.0029782152
                1.259225                    0.0031552811
               1.2616144                    0.0033143233
               1.2640039                    0.0034537895
               1.2663933                      0.00357223
               1.2687827                    0.0036683092
               1.2711722                    0.0037408189
               1.2735616                    0.0037886896
                1.275951                    0.0038110013
               1.2783405                    0.0038069936
               1.2807299                    0.0037760749
               1.2831193                    0.0037178302
               1.2855088                    0.0036320291
               1.2878981                    0.0035186303
               1.2902875                    0.0033777882
               1.2926769                    0.0032098549
               1.2950664                    0.0030153829
               1.2974558                    0.0027951254
               1.2998452                    0.0025500364
               1.3022346                    0.0022812679
               1.3046241                    0.0019901665
               1.3070135                    0.0016782688
               1.3094029                     0.001347294
               1.3117924                    0.0009991366
               1.3141818                   0.00063585676
               1.3165712                    0.0002596695
               1.3189605                  -0.00012706745
                 1.32135                  -0.00052186724
               1.3237394                  -0.00092212838
               1.3261288                   -0.0013251507
               1.3285183                   -0.0017281525
               1.3309077                   -0.0021282881
               1.3332971                   -0.0025226665
               1.3356866                   -0.0029083716
                1.338076                   -0.0032824816
               1.3404654                   -0.0036420894
               1.3428549                   -0.0039843256
               1.3452443                    -0.004306376
               1.3476336                   -0.0046055075
                1.350023                   -0.0048790849
               1.3524125                   -0.0051245955
               1.3548019                   -0.0053396672
               1.3571913                   -0.0055220895
               1.3595808                   -0.0056698336
               1.3619702                   -0.0057810689
               1.3643596                   -0.0058541838
                1.366749                   -0.0058877976
               1.3691385                   -0.0058807796
               1.3715279                   -0.0058322605
               1.3739173                    -0.005741646
               1.3763067                   -0.0056086252
               1.3786961                   -0.0054331808
               1.3810855                   -0.0052155955
               1.3834749                   -0.0049564559
               1.3858644                   -0.0046566562
               1.3882538                   -0.0043173986
               1.3906432                   -0.0039401911
               1.3930327                   -0.0035268436
               1.3954221                   -0.0030794626
               1.3978115                   -0.0026004417
                1.400201                   -0.0020924523
               1.4025904                   -0.0015584294
               1.4049798                   -0.0010015583
               1.4073691                  -0.00042525583
               1.4097586                   0.00016684756
                1.412148                   0.00077092939
               1.4145374                     0.001382998
               1.4169269                    0.0019989165
               1.4193163                    0.0026144302
               1.4217057                    0.0032251929
               1.4240952                    0.0038267961
               1.4264846                    0.0044147996
                1.428874                    0.0049847616
               1.4312634                    0.0055322698
               1.4336529                    0.0060529746
               1.4360422                    0.0065426198
               1.4384316                    0.0069970759
               1.4408211                    0.0074123722
               1.4432105                    0.0077847275
               1.4455999                    0.0081105819
               1.4479893                    0.0083866268
               1.4503788                    0.0086098323
               1.4527682                    0.0087774787
               1.4551576                    0.0088871764
               1.4575471                    0.0089368951
               1.4599365                    0.0089249853
               1.4623259                    0.0088501954
               1.4647154                    0.0087116919
               1.4671047                    0.0085090734
               1.4694941                    0.0082423817
               1.4718835                    0.0079121124
                1.474273                    0.0075192219
               1.4766624                    0.0070651285
               1.4790518                    0.0065517128
               1.4814413                    0.0059813154
               1.4838307                    0.0053567286
               1.4862201                    0.0046811881
               1.4886096                     0.003958357
                1.490999                    0.0031923116
               1.4933884                    0.0023875199
               1.4957777                    0.0015488181
               1.4981672                   0.00068138499
               1.5005566                  -0.00020928802
                1.502946                    -0.001117429
               1.5053355                   -0.0020370206
               1.5077249                   -0.0029618368
               1.5101143                   -0.0038854841
               1.5125037                    -0.004801441
               1.5148932                   -0.0057031042
               1.5172826                   -0.0065838308
                1.519672                    -0.007436987
               1.5220615                   -0.0082559939
               1.5244508                   -0.0090343747
               1.5268402                   -0.0097658038
               1.5292296                    -0.010444156
               1.5316191                     -0.01106355
               1.5340085                    -0.011618399
               1.5363979                    -0.012103454
               1.5387874                    -0.012513851
               1.5411768                    -0.012845148
               1.5435662                    -0.013093372
               1.5459557                     -0.01325505
               1.5483451                     -0.01332725
               1.5507345                    -0.013307611
                1.553124                    -0.013194365
               1.5555133                    -0.012986375
               1.5579027                    -0.012683143
               1.5602921                    -0.012284836
               1.5626816                    -0.011792291
                1.565071                    -0.011207029
               1.5674604                    -0.010531257
               1.5698498                   -0.0097678611
               1.5722393                   -0.0089204088
               1.5746287                     -0.00799313
               1.5770181                   -0.0069909035
               1.5794076                   -0.0059192386
                1.581797                   -0.0047842432
               1.5841863                   -0.0035925983
               1.5865757                   -0.0023515183
               1.5889652                   -0.0010687131
               1.5913546                   0.00024765678
                1.593744                    0.0015890293
               1.5961335                     0.002946493
               1.5985229                    0.0043108431
               1.6009123                    0.0056726392
               1.6033018                    0.0070222709
               1.6056912                    0.0083500175
               1.6080806                    0.0096461195
               1.6104701                     0.010900841
               1.6128594                     0.012104545
               1.6152488                     0.013247759
               1.6176382                     0.014321249
               1.6200277                     0.015316084
               1.6224171                     0.016223712
               1.6248065                     0.017036023
                1.627196                     0.017745415
               1.6295854                     0.018344861
               1.6319748                     0.018827971
               1.6343642                     0.019189045
               1.6367537                     0.019423125
               1.6391431                     0.019526057
               1.6415325                     0.019494521
               1.6439219                     0.019326081
               1.6463113                     0.019019218
               1.6487007                     0.018573353
               1.6510901                     0.017988879
               1.6534796                     0.017267168
                1.655869                     0.016410587
               1.6582584                     0.015422497
               1.6606479                     0.014307252
               1.6630373                     0.013070183
               1.6654267                     0.011717585
               1.6678162                     0.010256686
               1.6702056                    0.0086956192
               1.6725949                    0.0070433789
               1.6749843                     0.005309775
               1.6773738                    0.0035053808
               1.6797632                    0.0016414727
               1.6821526                  -0.00027003689
               1.6845421                   -0.0022166704
               1.6869315                   -0.0041854628
               1.6893209                    -0.006163043
               1.6917104                   -0.0081357211
               1.6940998                    -0.010089578
               1.6964892                     -0.01201056
               1.6988786                    -0.013884578
               1.7012681                    -0.015697597
               1.7036574                    -0.017435748
               1.7060468                    -0.019085424
               1.7084363                    -0.020633373
               1.7108257                    -0.022066817
               1.7132151                    -0.023373531
               1.7156045                    -0.024541952
                1.717994                    -0.025561268
               1.7203834                    -0.026421512
               1.7227728                    -0.027113648
               1.7251623                    -0.027629646
               1.7275517                    -0.027962564
               1.7299411                    -0.028106619
               1.7323304                    -0.028057242
               1.7347199                     -0.02781114
               1.7371093                    -0.027366336
               1.7394987                    -0.026722223
               1.7418882                    -0.025879567
               1.7442776                    -0.024840556
                1.746667                    -0.023608793
               1.7490565                    -0.022189302
               1.7514459                    -0.020588521
               1.7538353                    -0.018814281
               1.7562248                    -0.016875774
               1.7586142                    -0.014783519
               1.7610035                     -0.01254931
               1.7633929                    -0.010186153
               1.7657824                    -0.007708204
               1.7681718                   -0.0051306821
               1.7705612                   -0.0024697888
               1.7729506                   0.00025739221
               1.7753401                    0.0030329975
               1.7777295                    0.0058384961
               1.7801189                    0.0086548068
               1.7825084                     0.011462425
               1.7848978                     0.014241549
               1.7872872                     0.016972216
               1.7896767                     0.019634442
                1.792066                     0.022208355
               1.7944554                     0.024674345
               1.7968448                     0.027013205
               1.7992343                     0.029206267
               1.8016237                     0.031235553
               1.8040131                     0.033083908
               1.8064026                     0.034735132
                1.808792                      0.03617413
               1.8111814                     0.037387006
               1.8135709                     0.038361214
               1.8159603                     0.039085653
               1.8183497                     0.039550778
                1.820739                     0.039748684
               1.8231285                     0.039673209
               1.8255179                     0.039319996
               1.8279073                     0.038686555
               1.8302968                      0.03777232
               1.8326862                     0.036578685
               1.8350756                     0.035109028
                1.837465                     0.033368722
               1.8398545                      0.03136513
               1.8422439                     0.029107602
               1.8446333                      0.02660742
               1.8470228                     0.023877775
               1.8494122                     0.020933699
               1.8518015                      0.01779199
               1.8541909                     0.014471124
               1.8565804                     0.010991161
               1.8589698                    0.0073736268
               1.8613592                    0.0036413863
               1.8637487                  -0.00018149133
               1.8661381                    -0.004069882
               1.8685275                   -0.0079977661
                1.870917                    -0.011938393
               1.8733064                    -0.015864462
               1.8756958                    -0.019748295
               1.8780853                    -0.023562038
               1.8804746                    -0.027277844
