        Time                o31
----------------------------------------------------------------------
                       0                               0
            0.0023894215                               0
            0.0047788429                               0
            0.0071682641                               0
            0.0095576858                               0
             0.011947107                               0
             0.014336528                               0
              0.01672595                               0
             0.019115372                               0
             0.021504791                               0
             0.023894213                               0
             0.026283635                               0
             0.028673057                               0
             0.031062478                               0
               0.0334519                               0
              0.03584132                               0
             0.038230743                               0
             0.040620163                               0
             0.043009583                               0
             0.045399006                               0
             0.047788426                               0
              0.05017785                               0
              0.05256727                               0
             0.054956689                               0
             0.057346113                               0
             0.059735533                               0
             0.062124956                               0
             0.064514376                               0
               0.0669038                               0
             0.069293216                               0
             0.071682639                               0
             0.074072063                               0
             0.076461487                               0
             0.078850903                               0
             0.081240326                               0
              0.08362975                               0
             0.086019166                               0
             0.088408589                               0
             0.090798013                               0
             0.093187429                               0
             0.095576853                               0
             0.097966276                               0
               0.1003557                               0
              0.10274512                               0
              0.10513454                               0
              0.10752396                               0
              0.10991338                               0
               0.1123028                               0
              0.11469223                               0
              0.11708164                               0
              0.11947107                               0
              0.12186049                               0
              0.12424991                               0
              0.12663934                               0
              0.12902875                               0
              0.13141817                               0
               0.1338076                               0
              0.13619702                               0
              0.13858643                               0
              0.14097586                               0
              0.14336528                               0
              0.14575469                               0
              0.14814413                               0
              0.15053354                               0
              0.15292297                               0
              0.15531239                               0
              0.15770181                               0
              0.16009124                               0
              0.16248065                               0
              0.16487007                               0
               0.1672595                               0
              0.16964892                               0
              0.17203833                               0
              0.17442776                               0
              0.17681718                               0
              0.17920659                               0
              0.18159603                               0
              0.18398544                               0
              0.18637486                               0
              0.18876429                               0
              0.19115371                               0
              0.19354314                               0
              0.19593255                               0
              0.19832197                               0
               0.2007114                               0
              0.20310082                               0
              0.20549023                               0
              0.20787966                               0
              0.21026908                               0
              0.21265849                               0
              0.21504793                               0
              0.21743734                               0
              0.21982676                               0
              0.22221619                               0
              0.22460561                               0
              0.22699502                               0
              0.22938445                               0
              0.23177387                               0
              0.23416328                               0
              0.23655272                               0
              0.23894213                               0
              0.24133156                               0
              0.24372098                               0
              0.24611039                               0
              0.24849983                               0
              0.25088924                               0
              0.25327867                               0
              0.25566807                               0
               0.2580575                               0
              0.26044694                               0
              0.26283634                               0
              0.26522577                               0
               0.2676152                               0
               0.2700046                               0
              0.27239403                               0
              0.27478346                               0
              0.27717286                               0
              0.27956229                               0
              0.28195173                               0
              0.28434113                               0
              0.28673056                               0
              0.28911999                               0
              0.29150939                               0
              0.29389882                               0
              0.29628825                               0
              0.29867765                               0
              0.30106708                               0
              0.30345652                               0
              0.30584595                               0
              0.30823535                               0
              0.31062478                               0
              0.31301421                               0
              0.31540361                               0
              0.31779304                               0
              0.32018247                               0
              0.32257187                               0
               0.3249613                               0
              0.32735074                               0
              0.32974014                               0
              0.33212957                               0
                0.334519                               0
               0.3369084                               0
              0.33929783                               0
              0.34168726                               0
              0.34407666                               0
              0.34646609                               0
              0.34885553                               0
              0.35124493                               0
              0.35363436                               0
              0.35602379                               0
              0.35841319                               0
              0.36080262                               0
              0.36319205                               0
              0.36558145                               0
              0.36797088                               0
              0.37036031                               0
              0.37274972                               0
              0.37513915                               0
              0.37752858                               0
              0.37991798                               0
              0.38230741                               0
              0.38469684                               0
              0.38708627                               0
              0.38947567                               0
               0.3918651                               0
              0.39425454                               0
              0.39664394                               0
              0.39903337                               0
               0.4014228                               0
               0.4038122                               0
              0.40620163                               0
              0.40859106                               0
              0.41098046                               0
              0.41336989                               0
              0.41575933                               0
              0.41814873                               0
              0.42053816                               0
              0.42292759                               0
              0.42531699                               0
              0.42770642                               0
              0.43009585                               0
              0.43248525                               0
              0.43487468                               0
              0.43726411                               0
              0.43965352                               0
              0.44204295                               0
              0.44443238                               0
              0.44682178                               0
              0.44921121                               0
              0.45160064                               0
              0.45399004                               0
              0.45637947                               0
               0.4587689                               0
              0.46115831                               0
              0.46354774                               0
              0.46593717                               0
              0.46832657                               0
                0.470716                               0
              0.47310543                               0
              0.47549486                               0
              0.47788426                               0
              0.48027369                               0
              0.48266312                               0
              0.48505253                               0
              0.48744196                               0
              0.48983139                               0
              0.49222079                               0
              0.49461022                               0
              0.49699965                               0
              0.49938905                               0
              0.50177848                               0
              0.50416791                               0
              0.50655735                               0
              0.50894672                               0
              0.51133615                               0
              0.51372558                               0
              0.51611501                               0
