        Time                i2
               4.5287499                      0.30307183
               4.5303431                      0.31243095
               4.5319357                      0.32077938
               4.5335288                      0.32809845
               4.5351219                      0.33437261
               4.5367146                      0.33958977
               4.5383077                      0.34374103
               4.5399008                      0.34682092
               4.5414934                      0.34882715
               4.5430865                      0.34976086
               4.5446796                      0.34962639
               4.5462723                      0.34843129
               4.5478654                      0.34618637
               4.5494585                      0.34290555
               4.5510511                      0.33860582
               4.5526443                      0.33330715
               4.5542374                      0.32703248
                 4.55583                      0.31980756
               4.5574231                      0.31166083
               4.5590158                      0.30262339
               4.5606089                      0.29272887
                4.562202                      0.28201327
               4.5637946                      0.27051482
               4.5653877                      0.25827399
               4.5669808                      0.24533311
               4.5685735                      0.23173644
               4.5701666                      0.21752994
               4.5717597                      0.20276108
               4.5733523                      0.18747878
               4.5749454                      0.17173313
               4.5765386                      0.15557534
               4.5781312                      0.13905749
               4.5797243                      0.12223241
               4.5813174                      0.10515353
               4.5829101                     0.087874658
               4.5845032                     0.070449844
               4.5860963                     0.052933201
               4.5876889                     0.035378762
                4.589282                     0.017840283
               4.5908751                    0.0003711023
               4.5924678                    -0.016976032
               4.5940609                    -0.034149114
                4.595654                    -0.051097035
               4.5972466                    -0.067769736
               4.5988398                    -0.084118351
               4.6004324                     -0.10009536
               4.6020255                     -0.11565471
               4.6036186                     -0.13075194
               4.6052113                     -0.14534433
               4.6068044                     -0.15939102
               4.6083975                     -0.17285307
               4.6099901                     -0.18569367
               4.6115832                     -0.19787809
               4.6131763                     -0.20937395
                4.614769                     -0.22015113
               4.6163621                     -0.23018196
               4.6179552                     -0.23944125
               4.6195478                     -0.24790633
                4.621141                     -0.25555718
               4.6227341                     -0.26237631
               4.6243267                     -0.26834902
               4.6259198                     -0.27346322
               4.6275129                      -0.2777096
               4.6291056                      -0.2810815
               4.6306987                       -0.283575
               4.6322918                     -0.28518897
               4.6338844                     -0.28592488
               4.6354775                     -0.28578696
               4.6370702                     -0.28478199
               4.6386633                     -0.28291944
               4.6402564                     -0.28021127
                4.641849                     -0.27667198
               4.6434422                     -0.27231848
               4.6450353                     -0.26717007
               4.6466279                     -0.26124832
                4.648221                     -0.25457701
               4.6498141                     -0.24718203
               4.6514068                     -0.23909132
               4.6529999                     -0.23033471
                4.654593                     -0.22094385
               4.6561856                     -0.21095212
               4.6577787                     -0.20039445
               4.6593719                     -0.18930727
               4.6609645                     -0.17772835
               4.6625576                     -0.16569668
               4.6641507                     -0.15325235
               4.6657434                     -0.14043638
               4.6673365                     -0.12729067
               4.6689296                     -0.11385775
               4.6705222                     -0.10018078
               4.6721153                    -0.086303294
               4.6737084                    -0.072269104
               4.6753011                    -0.058122206
               4.6768942                    -0.043906577
               4.6784868                    -0.029666077
               4.6800799                    -0.015444319
                4.681673                    -0.001284514
               4.6832657                      0.01277064
               4.6848588                     0.026679091
               4.6864519                     0.040399563
               4.6880445                     0.053891663
               4.6896377                     0.067116015
               4.6912308                      0.08003436
               4.6928234                     0.092609666
               4.6944165                      0.10480624
               4.6960096                      0.11658984
               4.6976023                      0.12792771
               4.6991954                      0.13878876
               4.7007885                      0.14914356
               4.7023811                      0.15896448
               4.7039742                      0.16822574
               4.7055674                      0.17690346
                 4.70716                      0.18497573
               4.7087531                      0.19242267
               4.7103462                      0.19922647
               4.7119389                      0.20537144
                4.713532                      0.21084401
               4.7151246                      0.21563277
               4.7167177                      0.21972851
               4.7183108                      0.22312419
               4.7199035                      0.22581501
               4.7214966                      0.22779831
               4.7230897                      0.22907366
               4.7246823                      0.22964278
               4.7262754                      0.22950953
               4.7278686                      0.22867991
               4.7294612                        0.227162
               4.7310543                       0.2249659
               4.7326474                      0.22210371
               4.7342401                      0.21858951
               4.7358332                      0.21443923
               4.7374263                       0.2096706
               4.7390189                      0.20430316
                4.740612                      0.19835806
               4.7422051                       0.1918581
               4.7437978                      0.18482755
               4.7453909                      0.17729215
                4.746984                      0.16927896
               4.7485766                       0.1608163
               4.7501698                      0.15193358
               4.7517629                      0.14266133
               4.7533555                      0.13303098
               4.7549486                      0.12307482
               4.7565413                      0.11282587
               4.7581344                      0.10231778
               4.7597275                     0.091584705
               4.7613201                     0.080661222
               4.7629132                     0.069582224
               4.7645063                     0.058382761
                4.766099                     0.047097988
               4.7676921                     0.035763029
               4.7692852                      0.02441287
               4.7708778                     0.013082256
                4.772471                     0.001805587
               4.7740641                   -0.0093831839
               4.7756567                    -0.020450655
               4.7772498                    -0.031364068
               4.7788429                    -0.042091418
               4.7804356                     -0.05260152
               4.7820287                    -0.062864117
               4.7836218                    -0.072849974
               4.7852144                    -0.082530931
               4.7868075                    -0.091880001
               4.7884007                     -0.10087144
               4.7899933                     -0.10948081
               4.7915864                     -0.11768504
               4.7931795                     -0.12546252
               4.7947721                     -0.13279308
               4.7963653                     -0.13965815
               4.7979579                     -0.14604069
                4.799551                      -0.1519253
               4.8011441                     -0.15729822
               4.8027368                      -0.1621474
               4.8043299                     -0.16646248
                4.805923                     -0.17023481
               4.8075156                      -0.1734575
               4.8091087                     -0.17612539
               4.8107018                     -0.17823504
               4.8122945                     -0.17978479
               4.8138876                     -0.18077469
               4.8154807                     -0.18120648
               4.8170733                     -0.18108363
               4.8186665                     -0.18041128
               4.8202596                     -0.17919616
               4.8218522                     -0.17744665
               4.8234453                     -0.17517269
               4.8250384                     -0.17238572
               4.8266311                     -0.16909868
               4.8282242                     -0.16532589
               4.8298173                     -0.16108309
               4.8314099                     -0.15638725
                4.833003                     -0.15125667
               4.8345957                     -0.14571074
               4.8361888                     -0.13976999
               4.8377819                     -0.13345599
               4.8393745                     -0.12679125
