Time / ns                o1,1/real
----------------------------------------------------------------------
                       0                   2.9335805e-19
            0.0012146332                   2.9335805e-19
            0.0024292665                  -2.9335805e-19
            0.0036438997                  -3.5168279e-18
            0.0048585329                  -1.1119881e-17
            0.0060731662                   -3.743214e-17
            0.0072877994                  -8.2298158e-17
            0.0085024321                  -1.4545304e-16
            0.0097170658                  -2.2652435e-16
             0.010931699                  -3.4380967e-16
             0.012146332                  -4.9661912e-16
             0.013360965                  -6.8405518e-16
             0.014575599                  -9.0501892e-16
             0.015790232                  -1.1957677e-15
             0.017004864                  -1.5546028e-15
             0.018219499                  -1.9794307e-15
             0.019434132                   -2.467778e-15
             0.020648764                  -3.0919091e-15
             0.021863397                  -3.8482015e-15
             0.023078032                  -4.8824715e-15
             0.024292665                  -6.3389168e-15
             0.025507297                  -8.2090706e-15
              0.02672193                  -1.0482062e-14
             0.027936565                   -1.314469e-14
             0.029151198                  -1.6181519e-14
              0.03036583                  -1.9725185e-14
             0.031580463                  -2.3905428e-14
             0.032795098                  -2.8698154e-14
             0.034009729                  -3.4225993e-14
             0.035224363                   -4.060741e-14
             0.036438998                  -4.7956037e-14
             0.037653629                  -5.6380044e-14
             0.038868263                   -6.568113e-14
             0.040082894                  -7.6106751e-14
             0.041297529                  -8.7597708e-14
             0.042512164                  -1.0038937e-13
             0.043726794                  -1.1470992e-13
             0.044941429                  -1.3047869e-13
             0.046156064                  -1.4790754e-13
             0.047370695                  -1.6719922e-13
             0.048585329                  -1.8854634e-13
              0.04979996                  -2.1182988e-13
             0.051014595                  -2.3722083e-13
             0.052229229                  -2.6472867e-13
              0.05344386                  -2.9435165e-13
             0.054658495                  -3.2622714e-13
              0.05587313                  -3.6048074e-13
              0.05708776                  -3.9707549e-13
             0.058302395                  -4.3596244e-13
             0.059517026                   -4.770811e-13
             0.060731661                  -5.2020974e-13
             0.061946295                  -5.6511718e-13
             0.063160926                  -6.1156408e-13
             0.064375557                   -6.593048e-13
             0.065590195                  -7.0793864e-13
             0.066804826                  -7.5702508e-13
             0.068019457                  -8.0604891e-13
             0.069234096                  -8.5435787e-13
             0.070448726                  -9.0121335e-13
             0.071663357                  -9.4574804e-13
             0.072877996                   -9.869616e-13
             0.074092627                  -1.0236893e-12
             0.075307257                  -1.0545711e-12
             0.076521896                  -1.0779847e-12
             0.077736527                  -1.0920548e-12
             0.078951158                  -1.0948146e-12
             0.080165789                  -1.0839161e-12
             0.081380427                  -1.0567945e-12
             0.082595058                  -1.0103822e-12
             0.083809689                  -9.4112619e-13
             0.085024327                  -8.4560944e-13
             0.086238958                  -7.1936836e-13
             0.087453589                  -5.5751915e-13
             0.088668227                  -3.5478518e-13
             0.089882858                  -1.0522648e-13
             0.091097489                   1.9772703e-13
             0.092312127                   5.6123866e-13
             0.093526758                   9.9332532e-13
             0.094741389                   1.5028128e-12
              0.09595602                   2.0998882e-12
             0.097170658                   2.7957415e-12
             0.098385289                   3.6025046e-12
              0.09959992                   4.5334838e-12
              0.10081456                   5.6030879e-12
              0.10202919                   6.8273473e-12
              0.10324382                   8.2238279e-12
              0.10445846                   9.8109316e-12
              0.10567309                      1.1609e-11
              0.10688772                   1.3640804e-11
              0.10810236                   1.5930215e-11
              0.10931699                   1.8503881e-11
              0.11053162                   2.1389878e-11
              0.11174626                    2.461816e-11
              0.11296089                      2.8221e-11
              0.11417552                    3.223221e-11
              0.11539015                    3.668877e-11
              0.11660479                   4.1629422e-11
              0.11781942                   4.7095071e-11
              0.11903405                   5.3129161e-11
              0.12024869                   5.9776857e-11
              0.12146332                   6.7085393e-11
              0.12267795                    7.510384e-11
              0.12389259                   8.3883435e-11
              0.12510721                   9.3477337e-11
              0.12632185                   1.0393975e-10
              0.12753649                    1.153268e-10
              0.12875111                   1.2769516e-10
              0.12996575                   1.4110282e-10
              0.13118039                   1.5560775e-10
              0.13239501                   1.7126869e-10
              0.13360965                   1.8814375e-10
              0.13482429                   2.0629036e-10
              0.13603891                   2.2576478e-10
              0.13725355                    2.466212e-10
              0.13846819                   2.6891117e-10
              0.13968281                   2.9268313e-10
              0.14089745                   3.1798156e-10
              0.14211209                   3.4484626e-10
              0.14332671                   3.7331155e-10
              0.14454135                   4.0340531e-10
              0.14575599                   4.3514861e-10
              0.14697061                   4.6855414e-10
              0.14818525                    5.036257e-10
              0.14939989                    5.403567e-10
              0.15061451                   5.7872962e-10
              0.15182915                   6.1871497e-10
              0.15304379                   6.6026978e-10
              0.15425842                   7.0333706e-10
              0.15547305                   7.4784445e-10
              0.15668768                   7.9370327e-10
              0.15790232                   8.4080759e-10
              0.15911695                   8.8903312e-10
              0.16033158                   9.3823638e-10
              0.16154622                   9.8825359e-10
              0.16276085                   1.0389003e-09
              0.16397548                     1.08997e-09
              0.16519012                   1.1412338e-09
              0.16640475                   1.1924401e-09
              0.16761938                   1.2433139e-09
              0.16883402                   1.2935558e-09
              0.17004865                   1.3428426e-09
              0.17126328                   1.3908269e-09
              0.17247792                   1.4371369e-09
              0.17369255                   1.4813767e-09
              0.17490718                   1.5231275e-09
              0.17612182                   1.5619466e-09
              0.17733645                   1.5973699e-09
              0.17855108                   1.6289117e-09
              0.17976572                   1.6560656e-09
              0.18098035                   1.6783067e-09
              0.18219498                   1.6950922e-09
              0.18340962                   1.7058642e-09
              0.18462425                    1.710052e-09
              0.18583888                   1.7070725e-09
              0.18705352                   1.6963342e-09
              0.18826815                   1.6772392e-09
              0.18948278                   1.6491859e-09
              0.19069742                    1.611573e-09
              0.19191204                   1.5638021e-09
              0.19312668                   1.5052831e-09
              0.19434132                   1.4354353e-09
              0.19555594                   1.3536928e-09
              0.19677058                   1.2595082e-09
              0.19798522                   1.1523557e-09
              0.19919984                   1.0317387e-09
              0.20041448                   8.9719149e-10
              0.20162912                   7.4828455e-10
              0.20284374                   5.8462968e-10
              0.20405838                   4.0588605e-10
              0.20527302                   2.1176338e-10
              0.20648764                   2.0274338e-12
              0.20770228                  -2.2349507e-10
              0.20891692                    -4.64913e-10
              0.21013154                  -7.2226303e-10
              0.21134618                  -9.9550712e-10
              0.21256082                  -1.2845265e-09
              0.21377544                  -1.5891179e-09
              0.21499008                  -1.9089901e-09
              0.21620472                  -2.2437581e-09
              0.21741934                  -2.5929394e-09
              0.21863398                  -2.9559513e-09
              0.21984862                  -3.3321066e-09
              0.22106324                  -3.7206118e-09
              0.22227788                  -4.1205621e-09
              0.22349252                   -4.530941e-09
              0.22470714                  -4.9506186e-09
