Time / ns                o1,1/real
----------------------------------------------------------------------
                       0                  -7.8376933e-20
            0.0023068483                   1.5670564e-18
            0.0046136966                   1.7014963e-17
            0.0069205449                   4.9526814e-17
            0.0092273932                   8.5691081e-17
             0.011534241                   1.5957156e-16
              0.01384109                   2.0902146e-16
             0.016147938                  -6.7502623e-17
             0.018454786                  -7.0241928e-16
             0.020761633                  -1.4379854e-15
             0.023068482                  -2.4537378e-15
             0.025375331                  -4.5227883e-15
              0.02768218                  -8.1500333e-15
             0.029989026                  -1.4037855e-14
             0.032295875                  -2.3468074e-14
             0.034602724                  -3.8347469e-14
             0.036909573                  -6.0836468e-14
             0.039216422                  -9.3211707e-14
             0.041523267                  -1.3700481e-13
             0.043830115                  -1.9248513e-13
             0.046136964                  -2.6010002e-13
             0.048443813                  -3.4094941e-13
             0.050750662                  -4.3516297e-13
              0.05305751                  -5.4238623e-13
             0.055364359                  -6.6204187e-13
             0.057671204                  -7.9247579e-13
             0.059978053                  -9.3061431e-13
             0.062284902                  -1.0726802e-12
             0.064591751                  -1.2140072e-12
             0.066898599                  -1.3488229e-12
             0.069205448                  -1.4701292e-12
             0.071512297                  -1.5698919e-12
             0.073819146                  -1.6391964e-12
             0.076125994                  -1.6678697e-12
             0.078432843                  -1.6452652e-12
             0.080739692                  -1.5606125e-12
             0.083046533                  -1.4029601e-12
             0.085353382                  -1.1617548e-12
             0.087660231                  -8.2756024e-13
             0.089967079                  -3.9097143e-13
             0.092273928                   1.5591986e-13
             0.094580777                   8.2002959e-13
             0.096887626                   1.6052637e-12
             0.099194475                   2.5155522e-12
              0.10150132                   3.5532465e-12
              0.10380817                   4.7210838e-12
              0.10611502                   6.0206267e-12
              0.10842187                   7.4548857e-12
              0.11072872                   9.0296303e-12
              0.11303557                   1.0758778e-11
              0.11534241                    1.266603e-11
              0.11764926                   1.4787825e-11
              0.11995611                   1.7175957e-11
              0.12226295                   1.9900396e-11
               0.1245698                   2.3057703e-11
              0.12687665                   2.6774898e-11
               0.1291835                   3.1210895e-11
              0.13149035                   3.6562899e-11
               0.1337972                    4.306859e-11
              0.13610405                   5.1009221e-11
               0.1384109                    6.071179e-11
              0.14071774                   7.2549321e-11
              0.14302459                   8.6940059e-11
              0.14533144                   1.0434612e-10
              0.14763829                   1.2526674e-10
              0.14994514                    1.502302e-10
              0.15225199                   1.7978245e-10
              0.15455884                   2.1447231e-10
              0.15686569                   2.5483354e-10
